null_type,replicate,max_t_M_t,sum_t_M_t,longest_run_A_t,lag1_autocorrelation_M_t,total_variation_M_t,mean_restructuring_R_t,max_restructuring_R_t,bottleneck_path_length
within_month_spatial_permutation,94,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.065110349043098e-05,0.00023853065118864997,0.008618033939971369
within_month_spatial_permutation,95,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.042587402392975e-05,0.00023853065118864997,0.008570285293073106
within_month_spatial_permutation,96,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0285828204667124e-05,0.00023853065118864997,0.00854059557938943
within_month_spatial_permutation,97,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.042609823116547e-05,0.00023853065118864997,0.00857033282500708
within_month_spatial_permutation,98,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.091803222093031e-05,0.00023853065118864997,0.008674622830837225
within_month_spatial_permutation,99,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.046850249597881e-05,0.00023853065118864997,0.008579322529147507
within_month_spatial_permutation,100,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.051609264130949e-05,0.00023853065118864997,0.008589411639957611
within_month_spatial_permutation,101,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.043905302368138e-05,0.00023853065118864997,0.008573079241020453
within_month_spatial_permutation,102,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.067028457039398e-05,0.00023853065118864997,0.008622100328923523
within_month_spatial_permutation,103,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.039741728481309e-05,0.00023853065118864997,0.008564252464380374
within_month_spatial_permutation,104,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0854050115728115e-05,0.00023853065118864997,0.008661058624534361
