month_index,month_label,year,month,summary_statistic,observed_value,fitted_mean_field_value,bootstrap_mean,bootstrap_sd,ci_2_5,ci_50,ci_97_5
104,2015_9,2015,9,mean_positive_persistence_top10,4.829469048519159e-05,2.20151503042247e-05,4.610224662579554e-05,9.031395843355041e-06,3.117616866328211e-05,4.5285483846946515e-05,6.586379996257835e-05
105,2015_10,2015,10,mean_positive_persistence_top10,3.1475232594645285e-05,1.3753012858630778e-05,4.012410072346345e-05,7.030961908584921e-06,2.7906190329635502e-05,3.969364138439595e-05,5.586597933967837e-05
106,2015_11,2015,11,mean_positive_persistence_top10,3.223749846809369e-05,2.1019972234133702e-05,4.552869105591897e-05,8.285671700044608e-06,3.137139896601606e-05,4.486606835720259e-05,6.320192589239449e-05
107,2015_12,2015,12,mean_positive_persistence_top10,5.366176992265987e-05,4.4157377671032845e-05,6.822002515400595e-05,1.2792775735637543e-05,4.6066302567155665e-05,6.732754200373328e-05,9.474180874260418e-05
108,2016_1,2016,1,mean_positive_persistence_top10,4.4980073498538676e-05,1.8637854553761197e-05,4.487066667358786e-05,7.592947291137177e-06,3.138469136221412e-05,4.4185574330513606e-05,6.135185684851783e-05
109,2016_2,2016,2,mean_positive_persistence_top10,3.828750539473499e-05,1.6831890171077474e-05,4.2779889356608924e-05,6.97016751659796e-06,3.093992207053065e-05,4.22204873727101e-05,5.810170557450847e-05
110,2016_3,2016,3,mean_positive_persistence_top10,4.371011589588285e-05,2.0869826515072095e-05,4.6751245880293665e-05,7.752564283430635e-06,3.302241602681987e-05,4.618654357315311e-05,6.303557589334523e-05
111,2016_4,2016,4,mean_positive_persistence_top10,3.276772615776864e-05,2.110032998314334e-05,4.86141607768909e-05,8.572287675589669e-06,3.3325159357621774e-05,4.809947508093501e-05,6.687145545425285e-05
112,2016_5,2016,5,mean_positive_persistence_top10,4.2072342579939385e-05,2.1488304517704118e-05,4.81041010296097e-05,8.217658409560462e-06,3.4150187926383605e-05,4.7530904046824205e-05,6.708181504740141e-05
113,2016_6,2016,6,mean_positive_persistence_top10,5.130016894420301e-05,3.0834758314841554e-05,5.4773243999016825e-05,9.093456538476796e-06,3.904367627694213e-05,5.389706455304445e-05,7.408850183603185e-05
114,2016_7,2016,7,mean_positive_persistence_top10,5.400402317759402e-05,2.6524405122715064e-05,5.403160968126986e-05,9.421816055772055e-06,3.7524647689927924e-05,5.315002481890976e-05,7.394600435124477e-05
115,2016_8,2016,8,mean_positive_persistence_top10,4.6318041108800736e-05,1.988622750986163e-05,4.851440774046761e-05,8.32786637976885e-06,3.3855247199427933e-05,4.804248236913436e-05,6.636608592244545e-05
116,2016_9,2016,9,mean_positive_persistence_top10,5.4476577077313816e-05,2.118505612671817e-05,4.930930667352758e-05,8.015211863510266e-06,3.563232441209982e-05,4.874771736250209e-05,6.647787385162484e-05
117,2016_10,2016,10,mean_positive_persistence_top10,4.4490525254097204e-05,2.8670609720266085e-05,5.2519000552987516e-05,8.827698523747822e-06,3.669141555792417e-05,5.239075191698155e-05,7.095876614354148e-05
118,2016_11,2016,11,mean_positive_persistence_top10,4.6967192408938235e-05,2.277658015353924e-05,4.653337907490115e-05,7.161914817352926e-06,3.42423139676175e-05,4.622404261938767e-05,6.0997246849910635e-05
119,2016_12,2016,12,mean_positive_persistence_top10,5.396444700329848e-05,2.508874193963552e-05,5.191913889174423e-05,8.715098265747456e-06,3.655829233914943e-05,5.1467605735607676e-05,7.009915894558366e-05
120,2017_1,2017,1,mean_positive_persistence_top10,5.178706618405737e-05,5.8840762941254294e-05,8.704309059454693e-05,1.4830299760510451e-05,6.033555734613077e-05,8.678687813887237e-05,0.00011824409011976353
121,2017_2,2017,2,mean_positive_persistence_top10,8.243818370586717e-05,4.4957448454433206e-05,6.753271745544631e-05,1.1320610994130034e-05,4.7188739467299516e-05,6.710818533540888e-05,9.064564826842742e-05
122,2017_3,2017,3,mean_positive_persistence_top10,4.719393791529317e-05,2.2136560487845737e-05,5.467690873871446e-05,9.524958398320362e-06,3.807563035378542e-05,5.373167384132107e-05,7.532744428900078e-05
123,2017_4,2017,4,mean_positive_persistence_top10,5.7176934012495726e-05,4.158073354541555e-05,6.491736686749762e-05,1.2497573648242246e-05,4.416694744237155e-05,6.363843927688375e-05,9.211100063220181e-05
124,2017_5,2017,5,mean_positive_persistence_top10,4.946221566160333e-05,2.495336394153429e-05,5.506193530980004e-05,9.379774719587869e-06,3.890010525475951e-05,5.4134284952804225e-05,7.536019413700904e-05
125,2017_6,2017,6,mean_positive_persistence_top10,5.542017938882969e-05,3.639047118137203e-05,6.416052982536058e-05,1.0568097703717009e-05,4.5341798398744976e-05,6.345385468880942e-05,8.707202680437576e-05
126,2017_7,2017,7,mean_positive_persistence_top10,4.995383968325461e-05,2.10990165860651e-05,5.0265140348239473e-05,8.914800759652742e-06,3.537733387953637e-05,4.92609678348592e-05,7.126781103880898e-05
127,2017_8,2017,8,mean_positive_persistence_top10,4.3957279002060766e-05,1.6067588396262632e-05,4.5156696372037006e-05,7.845888217190862e-06,3.142504163083068e-05,4.442764185664238e-05,6.278969812672205e-05
128,2017_9,2017,9,mean_positive_persistence_top10,4.8984998516605205e-05,2.690567185758399e-05,5.423763734416378e-05,9.104451085881402e-06,3.7996248459438374e-05,5.388239074288432e-05,7.414446398419812e-05
129,2017_10,2017,10,mean_positive_persistence_top10,5.638265084049234e-05,1.8932518906587676e-05,4.89924978849553e-05,9.193589979661205e-06,3.421021660988212e-05,4.788172725964366e-05,6.921436261339354e-05
130,2017_11,2017,11,mean_positive_persistence_top10,4.8290920669309636e-05,2.260622244661165e-05,4.630128615749157e-05,7.531228031168979e-06,3.210722375536836e-05,4.5756846216145144e-05,6.131971631457333e-05
131,2017_12,2017,12,mean_positive_persistence_top10,4.500882849414521e-05,1.4930386060913213e-05,4.840928145692373e-05,8.808242478544045e-06,3.31347253543284e-05,4.7863390717000155e-05,6.840560970307322e-05
132,2018_1,2018,1,mean_positive_persistence_top10,4.026672619727942e-05,1.4036211125533157e-05,4.557815950441833e-05,8.38912276167877e-06,3.1020405239782165e-05,4.4586464423932007e-05,6.339240591345944e-05
133,2018_2,2018,2,mean_positive_persistence_top10,4.3922348331610305e-05,2.0717480947708327e-05,5.054429867099336e-05,8.800696989437505e-06,3.533677721333393e-05,5.0029386014727254e-05,6.900833611051842e-05
134,2018_3,2018,3,mean_positive_persistence_top10,5.9365386943070655e-05,4.7807841443920825e-05,7.237627665368106e-05,1.3189627275668266e-05,4.801663472090984e-05,7.167412744033658e-05,0.00010048941838943782
135,2018_4,2018,4,mean_positive_persistence_top10,4.971261911587224e-05,1.8057581677537937e-05,4.5348998482376844e-05,8.122465297339522e-06,3.0908872467212425e-05,4.479112194126038e-05,6.233962265730985e-05
136,2018_5,2018,5,mean_positive_persistence_top10,3.686429945606733e-05,1.8882379344190954e-05,4.572339636879427e-05,8.029594378418251e-06,3.216835072716737e-05,4.4942070270115604e-05,6.386069610530697e-05
137,2018_6,2018,6,mean_positive_persistence_top10,6.687169426095622e-05,1.825756324723501e-05,4.580490499170114e-05,8.491729238373563e-06,3.189392893895945e-05,4.5067994422581966e-05,6.388762273939047e-05
138,2018_7,2018,7,mean_positive_persistence_top10,3.985283997168259e-05,2.076163826160089e-05,4.598878765351054e-05,7.650863204833377e-06,3.2465446851347396e-05,4.5427897320593505e-05,6.274493461102568e-05
139,2018_8,2018,8,mean_positive_persistence_top10,3.5007754024816386e-05,2.2394472948891933e-05,5.1466964488087335e-05,8.91196878633688e-06,3.599993038976505e-05,5.0741242279250306e-05,7.047816867812053e-05
140,2018_9,2018,9,mean_positive_persistence_top10,3.8998954128276646e-05,1.9494192070430365e-05,4.4169240047772516e-05,7.301782115541783e-06,3.1638323927160375e-05,4.355534048654481e-05,5.984348710813461e-05
141,2018_10,2018,10,mean_positive_persistence_top10,3.5587052685680176e-05,1.9285123605025977e-05,4.254043295381125e-05,7.448717864256744e-06,2.9356919500885238e-05,4.19869374659685e-05,5.902390706674172e-05
142,2018_11,2018,11,mean_positive_persistence_top10,4.113348935029258e-05,2.3150555191739415e-05,4.7235190858176164e-05,9.138957429732471e-06,3.1043089480023794e-05,4.654581244504421e-05,6.634028972192262e-05
143,2018_12,2018,12,mean_positive_persistence_top10,4.491731024873742e-05,2.268533738106193e-05,4.5134051824181995e-05,7.86900744181909e-06,3.183161639154083e-05,4.451341617355014e-05,6.195121025025506e-05
144,2019_1,2019,1,mean_positive_persistence_top10,5.0448118724239074e-05,2.28407063544967e-05,4.4792687301302894e-05,7.2323050715455964e-06,3.258185027369785e-05,4.398431172557811e-05,6.098455587240806e-05
145,2019_2,2019,2,mean_positive_persistence_top10,4.767139191628569e-05,1.75329188480544e-05,4.342288967625706e-05,7.628062549468942e-06,3.0264100536281604e-05,4.312579272474531e-05,5.952413544576477e-05
146,2019_3,2019,3,mean_positive_persistence_top10,5.120361828716493e-05,2.19466113240932e-05,4.6585671392276676e-05,7.741331887083133e-06,3.288204451966735e-05,4.582331231467892e-05,6.346118570675856e-05
147,2019_4,2019,4,mean_positive_persistence_top10,5.4662032728868104e-05,2.909930807674494e-05,5.389908175336522e-05,9.924096529838747e-06,3.693868223164751e-05,5.3422449764985215e-05,7.446023259256541e-05
148,2019_5,2019,5,mean_positive_persistence_top10,3.887260043798601e-05,2.1398898134237392e-05,4.543383998279577e-05,7.699866872976434e-06,3.135748183644628e-05,4.515253161145924e-05,6.125147135961495e-05
149,2019_6,2019,6,mean_positive_persistence_top10,4.742794523394003e-05,1.9460825351663397e-05,4.5590435452221606e-05,7.855998695938157e-06,3.211905523850662e-05,4.4857027315628025e-05,6.230200273340717e-05
150,2019_7,2019,7,mean_positive_persistence_top10,4.160888970813037e-05,1.90018775383502e-05,5.1739768101514976e-05,8.975078327874395e-06,3.665197668003861e-05,5.111879340639941e-05,7.187537660224751e-05
151,2019_8,2019,8,mean_positive_persistence_top10,5.2610674617501286e-05,2.1225571354142882e-05,4.516553816341429e-05,7.497310309105127e-06,3.218994190305171e-05,4.4713172548846464e-05,6.068854036939436e-05
152,2019_9,2019,9,mean_positive_persistence_top10,3.606558567394786e-05,2.4001507219842038e-05,4.915610604541877e-05,8.464535410217405e-06,3.556828485344634e-05,4.82621023858121e-05,6.820314446127054e-05
153,2019_10,2019,10,mean_positive_persistence_top10,3.6234700621875687e-05,2.144763105146581e-05,4.483607099893079e-05,7.091741955302824e-06,3.2118214872841586e-05,4.451530204062656e-05,5.931572865934704e-05
154,2019_11,2019,11,mean_positive_persistence_top10,5.656895464906069e-05,3.129271624958213e-05,5.49523226953182e-05,9.297832420297669e-06,3.8190420404604045e-05,5.463751864894611e-05,7.422051415485953e-05
155,2019_12,2019,12,mean_positive_persistence_top10,3.9260422081931025e-05,3.0605628390905855e-05,5.6961617101670036e-05,1.1270945425119784e-05,3.754558223974757e-05,5.61512340155245e-05,8.207151655761483e-05
156,2020_1,2020,1,mean_positive_persistence_top10,4.523378958529211e-05,1.7469728946132227e-05,4.724759191788538e-05,8.730194553123424e-06,3.280489885439855e-05,4.657781648148748e-05,6.710126349245623e-05
157,2020_2,2020,2,mean_positive_persistence_top10,7.465964931634926e-05,3.122300527134605e-05,5.4055490952948526e-05,1.0425049186920053e-05,3.6654159124287794e-05,5.300109560645871e-05,7.65505248907153e-05
158,2020_3,2020,3,mean_positive_persistence_top10,4.106445074856156e-05,3.155068208502259e-05,5.471553718127726e-05,9.049999509727674e-06,4.041062923112352e-05,5.354444998021627e-05,7.394671248259536e-05
159,2020_4,2020,4,mean_positive_persistence_top10,5.491012257558826e-05,2.6697685609277652e-05,5.096728306805156e-05,8.185675322866413e-06,3.686770120363933e-05,5.028342992071144e-05,6.927607650407354e-05
160,2020_5,2020,5,mean_positive_persistence_top10,7.108323205153386e-05,3.89389349953605e-05,6.992760241557048e-05,1.13396324625938e-05,5.0114199354068126e-05,6.897533884637534e-05,9.395189264607133e-05
161,2020_6,2020,6,mean_positive_persistence_top10,5.224161826907724e-05,3.53425619430289e-05,6.138832683336914e-05,1.0067104553046143e-05,4.4834768932109654e-05,6.030192896392857e-05,8.497426655557024e-05
162,2020_7,2020,7,mean_positive_persistence_top10,5.358055985107079e-05,4.1068148287410346e-05,6.256541934291375e-05,1.1139518760638488e-05,4.392071365870257e-05,6.160487161200978e-05,8.777549635322717e-05
163,2020_8,2020,8,mean_positive_persistence_top10,5.355364474205077e-05,3.118371029089324e-05,5.85549924259398e-05,1.0941308607257005e-05,3.911840101039583e-05,5.798036463067114e-05,8.246762447027746e-05
164,2020_9,2020,9,mean_positive_persistence_top10,4.675271843274554e-05,2.9435428078585256e-05,5.015600281980077e-05,7.25088512650772e-06,3.728465781625406e-05,4.9523092830056135e-05,6.649790215077533e-05
165,2020_10,2020,10,mean_positive_persistence_top10,5.3815304647118234e-05,2.691859131431013e-05,5.5526633640578283e-05,9.891594764174266e-06,3.865380956154507e-05,5.456146159480487e-05,7.818861280957283e-05
166,2020_11,2020,11,mean_positive_persistence_top10,4.3317385044913094e-05,4.042942544133575e-05,6.599304601170633e-05,1.2134625237159204e-05,4.466623031929085e-05,6.526104192679149e-05,9.125486014963457e-05
167,2020_12,2020,12,mean_positive_persistence_top10,8.638133719577698e-05,3.191871969127256e-05,6.165394597214007e-05,1.0318457575727202e-05,4.300949298483398e-05,6.0964179759833125e-05,8.415202016382989e-05
168,2021_1,2021,1,mean_positive_persistence_top10,5.263563837551263e-05,3.7979902268891955e-05,7.093879924158228e-05,1.2473224326910567e-05,5.005906956807574e-05,6.979513057782141e-05,9.827982843334043e-05
169,2021_2,2021,2,mean_positive_persistence_top10,4.3327331259519795e-05,2.4222187191435525e-05,4.980731660492043e-05,8.723686695629385e-06,3.446586833059957e-05,4.904186912735165e-05,6.874332553418351e-05
170,2021_3,2021,3,mean_positive_persistence_top10,4.714795836948441e-05,2.8926712689529822e-05,5.873983988838422e-05,9.611236607567416e-06,4.204265950034579e-05,5.814524575827302e-05,7.872163039676638e-05
171,2021_4,2021,4,mean_positive_persistence_top10,4.690825649219693e-05,2.866349531294873e-05,5.512521518126313e-05,9.083557340861084e-06,3.843585507619452e-05,5.473088921693732e-05,7.441428524826817e-05
172,2021_5,2021,5,mean_positive_persistence_top10,4.468208393278637e-05,3.169933894502402e-05,5.746045451625173e-05,9.331209559917675e-06,4.155993869457414e-05,5.669778149452926e-05,7.801589438194865e-05
173,2021_6,2021,6,mean_positive_persistence_top10,6.351388627754587e-05,2.311737083225389e-05,5.180898436315033e-05,8.911368155842043e-06,3.624977824578885e-05,5.119176715735929e-05,7.163593605961795e-05
174,2021_7,2021,7,mean_positive_persistence_top10,6.107046108701707e-05,3.434718698614576e-05,5.924674290035574e-05,9.096086869407874e-06,4.265304454918168e-05,5.868477421557306e-05,7.822350698334342e-05
175,2021_8,2021,8,mean_positive_persistence_top10,5.2601261014965094e-05,2.804405483084702e-05,5.308400050487189e-05,8.93176709712563e-06,3.774672833270216e-05,5.2601958314003645e-05,7.137365151530803e-05
176,2021_9,2021,9,mean_positive_persistence_top10,4.9886107025456676e-05,3.306491524764084e-05,5.8245439645627143e-05,9.591488644790346e-06,4.1380744409932154e-05,5.771028321820433e-05,7.860855433190624e-05
177,2021_10,2021,10,mean_positive_persistence_top10,5.526847281236187e-05,3.356436980403358e-05,6.534606661376928e-05,1.2065204428002421e-05,4.531175126074965e-05,6.364226030600151e-05,9.155743291859094e-05
178,2021_11,2021,11,mean_positive_persistence_top10,4.7167261486804775e-05,2.459852650628004e-05,5.343310235242672e-05,9.402152151700282e-06,3.7180672562700987e-05,5.241569707278107e-05,7.419501378571888e-05
179,2021_12,2021,12,mean_positive_persistence_top10,4.911038365733575e-05,4.220630669987514e-05,6.370075038846079e-05,1.120840691011184e-05,4.510910958138682e-05,6.257744505178622e-05,8.807781613380084e-05
180,2022_1,2022,1,mean_positive_persistence_top10,5.0487761065081676e-05,2.7231283133580658e-05,5.117689576627495e-05,8.235456509591595e-06,3.708839505798211e-05,5.0518196516646184e-05,6.751785788323336e-05
181,2022_2,2022,2,mean_positive_persistence_top10,3.9157437803435484e-05,3.072233516291629e-05,6.27566994803857e-05,1.0587227440104922e-05,4.439651739761565e-05,6.195536715074133e-05,8.456209450724468e-05
182,2022_3,2022,3,mean_positive_persistence_top10,5.2749783848200336e-05,3.3824171235432524e-05,5.7970697160062646e-05,9.88479828676225e-06,4.082845985296501e-05,5.7054546913956803e-05,7.989015277818845e-05
183,2022_4,2022,4,mean_positive_persistence_top10,3.788674004359334e-05,2.4230101048202087e-05,4.772468324971961e-05,7.811074726216602e-06,3.385555180176205e-05,4.697559294347488e-05,6.45544214000242e-05
184,2022_5,2022,5,mean_positive_persistence_top10,3.800288975122094e-05,2.1597613648724276e-05,4.98284581980093e-05,8.67101151410392e-06,3.546305890266691e-05,4.857328263369212e-05,6.840804297029385e-05
185,2022_6,2022,6,mean_positive_persistence_top10,5.906150818771304e-05,2.224314432551177e-05,5.1766835381959366e-05,9.027767803856053e-06,3.646989954506423e-05,5.047706934571343e-05,7.165666791963843e-05
186,2022_7,2022,7,mean_positive_persistence_top10,6.19962803260704e-05,3.102513841737525e-05,5.773499310941756e-05,1.0374453269925736e-05,4.079620603837027e-05,5.6741063589076954e-05,7.999268492651984e-05
187,2022_8,2022,8,mean_positive_persistence_top10,9.93045017486066e-05,4.1227957088783915e-05,6.664011097243068e-05,1.2475143105444754e-05,4.674867465156637e-05,6.492066011669297e-05,9.442400521569431e-05
